T_intended,T_requested,T_REC,94,131,171,193,211,304,335,Magnetogram
2023-11-09T12:00:00Z,2023-11-09T12:00:00Z,2023-11-09T11:59:59Z,2023-11-09T115959Z/aia.lev1_euv_12s.2023-11-09T120001Z.94.image_lev1.fits,2023-11-09T115959Z/aia.lev1_euv_12s.2023-11-09T120008Z.131.image_lev1.fits,2023-11-09T115959Z/aia.lev1_euv_12s.2023-11-09T120010Z.171.image_lev1.fits,2023-11-09T115959Z/aia.lev1_euv_12s.2023-11-09T120006Z.193.image_lev1.fits,2023-11-09T115959Z/aia.lev1_euv_12s.2023-11-09T115959Z.211.image_lev1.fits,2023-11-09T115959Z/aia.lev1_euv_12s.2023-11-09T120007Z.304.image_lev1.fits,2023-11-09T115959Z/aia.lev1_euv_12s.2023-11-09T120002Z.335.image_lev1.fits,2023-11-09T115959Z/hmi.m_720s.20231109_120000_TAI.3.magnetogram.fits
2023-11-10T12:00:00Z,2023-11-10T12:00:00Z,2023-11-10T11:59:59Z,2023-11-10T115959Z/aia.lev1_euv_12s.2023-11-10T120001Z.94.image_lev1.fits,2023-11-10T115959Z/aia.lev1_euv_12s.2023-11-10T120008Z.131.image_lev1.fits,2023-11-10T115959Z/aia.lev1_euv_12s.2023-11-10T120010Z.171.image_lev1.fits,2023-11-10T115959Z/aia.lev1_euv_12s.2023-11-10T120006Z.193.image_lev1.fits,2023-11-10T115959Z/aia.lev1_euv_12s.2023-11-10T115959Z.211.image_lev1.fits,2023-11-10T115959Z/aia.lev1_euv_12s.2023-11-10T120007Z.304.image_lev1.fits,2023-11-10T115959Z/aia.lev1_euv_12s.2023-11-10T120002Z.335.image_lev1.fits,2023-11-10T115959Z/hmi.m_720s.20231110_120000_TAI.3.magnetogram.fits
2023-11-11T12:00:00Z,2023-11-11T12:00:00Z,2023-11-11T11:59:59Z,2023-11-11T115959Z/aia.lev1_euv_12s.2023-11-11T120001Z.94.image_lev1.fits,2023-11-11T115959Z/aia.lev1_euv_12s.2023-11-11T120008Z.131.image_lev1.fits,2023-11-11T115959Z/aia.lev1_euv_12s.2023-11-11T120010Z.171.image_lev1.fits,2023-11-11T115959Z/aia.lev1_euv_12s.2023-11-11T120006Z.193.image_lev1.fits,2023-11-11T115959Z/aia.lev1_euv_12s.2023-11-11T115959Z.211.image_lev1.fits,2023-11-11T115959Z/aia.lev1_euv_12s.2023-11-11T120007Z.304.image_lev1.fits,2023-11-11T115959Z/aia.lev1_euv_12s.2023-11-11T120002Z.335.image_lev1.fits,2023-11-11T115959Z/hmi.m_720s.20231111_120000_TAI.3.magnetogram.fits
2023-11-12T12:00:00Z,2023-11-12T12:00:00Z,2023-11-12T11:59:59Z,2023-11-12T115959Z/aia.lev1_euv_12s.2023-11-12T120001Z.94.image_lev1.fits,2023-11-12T115959Z/aia.lev1_euv_12s.2023-11-12T120008Z.131.image_lev1.fits,2023-11-12T115959Z/aia.lev1_euv_12s.2023-11-12T120010Z.171.image_lev1.fits,2023-11-12T115959Z/aia.lev1_euv_12s.2023-11-12T120006Z.193.image_lev1.fits,2023-11-12T115959Z/aia.lev1_euv_12s.2023-11-12T115959Z.211.image_lev1.fits,2023-11-12T115959Z/aia.lev1_euv_12s.2023-11-12T120007Z.304.image_lev1.fits,2023-11-12T115959Z/aia.lev1_euv_12s.2023-11-12T120002Z.335.image_lev1.fits,2023-11-12T115959Z/hmi.m_720s.20231112_120000_TAI.3.magnetogram.fits
2023-11-13T12:00:00Z,2023-11-13T12:00:00Z,2023-11-13T11:59:59Z,2023-11-13T115959Z/aia.lev1_euv_12s.2023-11-13T120001Z.94.image_lev1.fits,2023-11-13T115959Z/aia.lev1_euv_12s.2023-11-13T120008Z.131.image_lev1.fits,2023-11-13T115959Z/aia.lev1_euv_12s.2023-11-13T120010Z.171.image_lev1.fits,2023-11-13T115959Z/aia.lev1_euv_12s.2023-11-13T120006Z.193.image_lev1.fits,2023-11-13T115959Z/aia.lev1_euv_12s.2023-11-13T115959Z.211.image_lev1.fits,2023-11-13T115959Z/aia.lev1_euv_12s.2023-11-13T120007Z.304.image_lev1.fits,2023-11-13T115959Z/aia.lev1_euv_12s.2023-11-13T120002Z.335.image_lev1.fits,2023-11-13T115959Z/hmi.m_720s.20231113_120000_TAI.3.magnetogram.fits
2023-11-14T12:00:00Z,2023-11-14T12:00:00Z,2023-11-14T11:59:59Z,2023-11-14T115959Z/aia.lev1_euv_12s.2023-11-14T120001Z.94.image_lev1.fits,2023-11-14T115959Z/aia.lev1_euv_12s.2023-11-14T120008Z.131.image_lev1.fits,2023-11-14T115959Z/aia.lev1_euv_12s.2023-11-14T120010Z.171.image_lev1.fits,2023-11-14T115959Z/aia.lev1_euv_12s.2023-11-14T120006Z.193.image_lev1.fits,2023-11-14T115959Z/aia.lev1_euv_12s.2023-11-14T115959Z.211.image_lev1.fits,2023-11-14T115959Z/aia.lev1_euv_12s.2023-11-14T120007Z.304.image_lev1.fits,2023-11-14T115959Z/aia.lev1_euv_12s.2023-11-14T120002Z.335.image_lev1.fits,2023-11-14T115959Z/hmi.m_720s.20231114_120000_TAI.3.magnetogram.fits
2023-11-15T12:00:00Z,2023-11-15T12:00:00Z,2023-11-15T11:59:59Z,2023-11-15T115959Z/aia.lev1_euv_12s.2023-11-15T120001Z.94.image_lev1.fits,2023-11-15T115959Z/aia.lev1_euv_12s.2023-11-15T120008Z.131.image_lev1.fits,2023-11-15T115959Z/aia.lev1_euv_12s.2023-11-15T120010Z.171.image_lev1.fits,2023-11-15T115959Z/aia.lev1_euv_12s.2023-11-15T120006Z.193.image_lev1.fits,2023-11-15T115959Z/aia.lev1_euv_12s.2023-11-15T115959Z.211.image_lev1.fits,2023-11-15T115959Z/aia.lev1_euv_12s.2023-11-15T120007Z.304.image_lev1.fits,2023-11-15T115959Z/aia.lev1_euv_12s.2023-11-15T120002Z.335.image_lev1.fits,2023-11-15T115959Z/hmi.m_720s.20231115_120000_TAI.3.magnetogram.fits
2023-11-16T12:00:00Z,2023-11-16T12:00:00Z,2023-11-16T11:59:59Z,2023-11-16T115959Z/aia.lev1_euv_12s.2023-11-16T120001Z.94.image_lev1.fits,2023-11-16T115959Z/aia.lev1_euv_12s.2023-11-16T120008Z.131.image_lev1.fits,2023-11-16T115959Z/aia.lev1_euv_12s.2023-11-16T120010Z.171.image_lev1.fits,2023-11-16T115959Z/aia.lev1_euv_12s.2023-11-16T120006Z.193.image_lev1.fits,2023-11-16T115959Z/aia.lev1_euv_12s.2023-11-16T115959Z.211.image_lev1.fits,2023-11-16T115959Z/aia.lev1_euv_12s.2023-11-16T120007Z.304.image_lev1.fits,2023-11-16T115959Z/aia.lev1_euv_12s.2023-11-16T120002Z.335.image_lev1.fits,2023-11-16T115959Z/hmi.m_720s.20231116_120000_TAI.3.magnetogram.fits
2023-11-17T12:00:00Z,2023-11-17T12:00:00Z,2023-11-17T11:59:59Z,2023-11-17T115959Z/aia.lev1_euv_12s.2023-11-17T120001Z.94.image_lev1.fits,2023-11-17T115959Z/aia.lev1_euv_12s.2023-11-17T120008Z.131.image_lev1.fits,2023-11-17T115959Z/aia.lev1_euv_12s.2023-11-17T120010Z.171.image_lev1.fits,2023-11-17T115959Z/aia.lev1_euv_12s.2023-11-17T120006Z.193.image_lev1.fits,2023-11-17T115959Z/aia.lev1_euv_12s.2023-11-17T115959Z.211.image_lev1.fits,2023-11-17T115959Z/aia.lev1_euv_12s.2023-11-17T120007Z.304.image_lev1.fits,2023-11-17T115959Z/aia.lev1_euv_12s.2023-11-17T120002Z.335.image_lev1.fits,2023-11-17T115959Z/hmi.m_720s.20231117_120000_TAI.3.magnetogram.fits
2023-11-18T12:00:00Z,2023-11-18T12:00:00Z,2023-11-18T11:59:59Z,2023-11-18T115959Z/aia.lev1_euv_12s.2023-11-18T120001Z.94.image_lev1.fits,2023-11-18T115959Z/aia.lev1_euv_12s.2023-11-18T120008Z.131.image_lev1.fits,2023-11-18T115959Z/aia.lev1_euv_12s.2023-11-18T120010Z.171.image_lev1.fits,2023-11-18T115959Z/aia.lev1_euv_12s.2023-11-18T120006Z.193.image_lev1.fits,2023-11-18T115959Z/aia.lev1_euv_12s.2023-11-18T115959Z.211.image_lev1.fits,2023-11-18T115959Z/aia.lev1_euv_12s.2023-11-18T120007Z.304.image_lev1.fits,2023-11-18T115959Z/aia.lev1_euv_12s.2023-11-18T120002Z.335.image_lev1.fits,2023-11-18T115959Z/hmi.m_720s.20231118_120000_TAI.3.magnetogram.fits
2023-11-19T12:00:00Z,2023-11-19T12:00:00Z,2023-11-19T11:59:59Z,2023-11-19T115959Z/aia.lev1_euv_12s.2023-11-19T120001Z.94.image_lev1.fits,2023-11-19T115959Z/aia.lev1_euv_12s.2023-11-19T120008Z.131.image_lev1.fits,2023-11-19T115959Z/aia.lev1_euv_12s.2023-11-19T120010Z.171.image_lev1.fits,2023-11-19T115959Z/aia.lev1_euv_12s.2023-11-19T120006Z.193.image_lev1.fits,2023-11-19T115959Z/aia.lev1_euv_12s.2023-11-19T115959Z.211.image_lev1.fits,2023-11-19T115959Z/aia.lev1_euv_12s.2023-11-19T120007Z.304.image_lev1.fits,2023-11-19T115959Z/aia.lev1_euv_12s.2023-11-19T120002Z.335.image_lev1.fits,2023-11-19T115959Z/hmi.m_720s.20231119_120000_TAI.3.magnetogram.fits
2023-11-20T12:00:00Z,2023-11-20T12:00:00Z,2023-11-20T11:59:59Z,2023-11-20T115959Z/aia.lev1_euv_12s.2023-11-20T120001Z.94.image_lev1.fits,2023-11-20T115959Z/aia.lev1_euv_12s.2023-11-20T120008Z.131.image_lev1.fits,2023-11-20T115959Z/aia.lev1_euv_12s.2023-11-20T120010Z.171.image_lev1.fits,2023-11-20T115959Z/aia.lev1_euv_12s.2023-11-20T120006Z.193.image_lev1.fits,2023-11-20T115959Z/aia.lev1_euv_12s.2023-11-20T115959Z.211.image_lev1.fits,2023-11-20T115959Z/aia.lev1_euv_12s.2023-11-20T120007Z.304.image_lev1.fits,2023-11-20T115959Z/aia.lev1_euv_12s.2023-11-20T120002Z.335.image_lev1.fits,2023-11-20T115959Z/hmi.m_720s.20231120_120000_TAI.3.magnetogram.fits
2023-11-21T12:00:00Z,2023-11-21T12:00:00Z,2023-11-21T11:59:59Z,2023-11-21T115959Z/aia.lev1_euv_12s.2023-11-21T120001Z.94.image_lev1.fits,2023-11-21T115959Z/aia.lev1_euv_12s.2023-11-21T120008Z.131.image_lev1.fits,2023-11-21T115959Z/aia.lev1_euv_12s.2023-11-21T120010Z.171.image_lev1.fits,2023-11-21T115959Z/aia.lev1_euv_12s.2023-11-21T120006Z.193.image_lev1.fits,2023-11-21T115959Z/aia.lev1_euv_12s.2023-11-21T115959Z.211.image_lev1.fits,2023-11-21T115959Z/aia.lev1_euv_12s.2023-11-21T120007Z.304.image_lev1.fits,2023-11-21T115959Z/aia.lev1_euv_12s.2023-11-21T120002Z.335.image_lev1.fits,2023-11-21T115959Z/hmi.m_720s.20231121_120000_TAI.3.magnetogram.fits
2023-11-22T12:00:00Z,2023-11-22T12:00:00Z,2023-11-22T11:59:59Z,2023-11-22T115959Z/aia.lev1_euv_12s.2023-11-22T120001Z.94.image_lev1.fits,2023-11-22T115959Z/aia.lev1_euv_12s.2023-11-22T120008Z.131.image_lev1.fits,2023-11-22T115959Z/aia.lev1_euv_12s.2023-11-22T120010Z.171.image_lev1.fits,2023-11-22T115959Z/aia.lev1_euv_12s.2023-11-22T120006Z.193.image_lev1.fits,2023-11-22T115959Z/aia.lev1_euv_12s.2023-11-22T115959Z.211.image_lev1.fits,2023-11-22T115959Z/aia.lev1_euv_12s.2023-11-22T120007Z.304.image_lev1.fits,2023-11-22T115959Z/aia.lev1_euv_12s.2023-11-22T120002Z.335.image_lev1.fits,2023-11-22T115959Z/hmi.m_720s.20231122_120000_TAI.3.magnetogram.fits
2023-11-23T12:00:00Z,2023-11-23T12:00:00Z,2023-11-23T11:59:59Z,2023-11-23T115959Z/aia.lev1_euv_12s.2023-11-23T120001Z.94.image_lev1.fits,2023-11-23T115959Z/aia.lev1_euv_12s.2023-11-23T120008Z.131.image_lev1.fits,2023-11-23T115959Z/aia.lev1_euv_12s.2023-11-23T120010Z.171.image_lev1.fits,2023-11-23T115959Z/aia.lev1_euv_12s.2023-11-23T120006Z.193.image_lev1.fits,2023-11-23T115959Z/aia.lev1_euv_12s.2023-11-23T115959Z.211.image_lev1.fits,2023-11-23T115959Z/aia.lev1_euv_12s.2023-11-23T120007Z.304.image_lev1.fits,2023-11-23T115959Z/aia.lev1_euv_12s.2023-11-23T120002Z.335.image_lev1.fits,2023-11-23T115959Z/hmi.m_720s.20231123_120000_TAI.3.magnetogram.fits
2023-11-24T12:00:00Z,2023-11-24T12:00:00Z,2023-11-24T11:59:59Z,2023-11-24T115959Z/aia.lev1_euv_12s.2023-11-24T120001Z.94.image_lev1.fits,2023-11-24T115959Z/aia.lev1_euv_12s.2023-11-24T120008Z.131.image_lev1.fits,2023-11-24T115959Z/aia.lev1_euv_12s.2023-11-24T120010Z.171.image_lev1.fits,2023-11-24T115959Z/aia.lev1_euv_12s.2023-11-24T120006Z.193.image_lev1.fits,2023-11-24T115959Z/aia.lev1_euv_12s.2023-11-24T115959Z.211.image_lev1.fits,2023-11-24T115959Z/aia.lev1_euv_12s.2023-11-24T120007Z.304.image_lev1.fits,2023-11-24T115959Z/aia.lev1_euv_12s.2023-11-24T120002Z.335.image_lev1.fits,2023-11-24T115959Z/hmi.m_720s.20231124_120000_TAI.3.magnetogram.fits
