T_intended,T_requested,T_REC,94,131,171,193,211,304,335,Magnetogram
2017-05-17T12:00:00Z,2017-05-17T12:00:00Z,2017-05-17T11:59:59Z,2017-05-17T115959Z/aia.lev1_euv_12s.2017-05-17T120001Z.94.image_lev1.fits,2017-05-17T115959Z/aia.lev1_euv_12s.2017-05-17T120008Z.131.image_lev1.fits,2017-05-17T115959Z/aia.lev1_euv_12s.2017-05-17T120010Z.171.image_lev1.fits,2017-05-17T115959Z/aia.lev1_euv_12s.2017-05-17T120006Z.193.image_lev1.fits,2017-05-17T115959Z/aia.lev1_euv_12s.2017-05-17T115959Z.211.image_lev1.fits,2017-05-17T115959Z/aia.lev1_euv_12s.2017-05-17T120007Z.304.image_lev1.fits,2017-05-17T115959Z/aia.lev1_euv_12s.2017-05-17T120002Z.335.image_lev1.fits,2017-05-17T115959Z/hmi.m_720s.20170517_120000_TAI.3.magnetogram.fits
2017-05-18T12:00:00Z,2017-05-18T12:00:00Z,2017-05-18T11:59:59Z,2017-05-18T115959Z/aia.lev1_euv_12s.2017-05-18T120001Z.94.image_lev1.fits,2017-05-18T115959Z/aia.lev1_euv_12s.2017-05-18T120008Z.131.image_lev1.fits,2017-05-18T115959Z/aia.lev1_euv_12s.2017-05-18T120010Z.171.image_lev1.fits,2017-05-18T115959Z/aia.lev1_euv_12s.2017-05-18T120006Z.193.image_lev1.fits,2017-05-18T115959Z/aia.lev1_euv_12s.2017-05-18T115959Z.211.image_lev1.fits,2017-05-18T115959Z/aia.lev1_euv_12s.2017-05-18T120007Z.304.image_lev1.fits,2017-05-18T115959Z/aia.lev1_euv_12s.2017-05-18T120002Z.335.image_lev1.fits,2017-05-18T115959Z/hmi.m_720s.20170518_120000_TAI.3.magnetogram.fits
2017-05-19T12:00:00Z,2017-05-19T12:00:00Z,2017-05-19T11:59:59Z,2017-05-19T115959Z/aia.lev1_euv_12s.2017-05-19T120001Z.94.image_lev1.fits,2017-05-19T115959Z/aia.lev1_euv_12s.2017-05-19T120008Z.131.image_lev1.fits,2017-05-19T115959Z/aia.lev1_euv_12s.2017-05-19T120010Z.171.image_lev1.fits,2017-05-19T115959Z/aia.lev1_euv_12s.2017-05-19T120006Z.193.image_lev1.fits,2017-05-19T115959Z/aia.lev1_euv_12s.2017-05-19T115959Z.211.image_lev1.fits,2017-05-19T115959Z/aia.lev1_euv_12s.2017-05-19T120007Z.304.image_lev1.fits,2017-05-19T115959Z/aia.lev1_euv_12s.2017-05-19T120002Z.335.image_lev1.fits,2017-05-19T115959Z/hmi.m_720s.20170519_120000_TAI.3.magnetogram.fits
2017-05-20T12:00:00Z,2017-05-20T12:00:00Z,2017-05-20T11:59:59Z,2017-05-20T115959Z/aia.lev1_euv_12s.2017-05-20T120001Z.94.image_lev1.fits,2017-05-20T115959Z/aia.lev1_euv_12s.2017-05-20T120008Z.131.image_lev1.fits,2017-05-20T115959Z/aia.lev1_euv_12s.2017-05-20T120010Z.171.image_lev1.fits,2017-05-20T115959Z/aia.lev1_euv_12s.2017-05-20T120006Z.193.image_lev1.fits,2017-05-20T115959Z/aia.lev1_euv_12s.2017-05-20T115959Z.211.image_lev1.fits,2017-05-20T115959Z/aia.lev1_euv_12s.2017-05-20T120007Z.304.image_lev1.fits,2017-05-20T115959Z/aia.lev1_euv_12s.2017-05-20T120002Z.335.image_lev1.fits,2017-05-20T115959Z/hmi.m_720s.20170520_120000_TAI.3.magnetogram.fits
2017-05-21T12:00:00Z,2017-05-21T12:00:00Z,2017-05-21T11:59:59Z,2017-05-21T115959Z/aia.lev1_euv_12s.2017-05-21T120001Z.94.image_lev1.fits,2017-05-21T115959Z/aia.lev1_euv_12s.2017-05-21T120008Z.131.image_lev1.fits,2017-05-21T115959Z/aia.lev1_euv_12s.2017-05-21T120010Z.171.image_lev1.fits,2017-05-21T115959Z/aia.lev1_euv_12s.2017-05-21T120006Z.193.image_lev1.fits,2017-05-21T115959Z/aia.lev1_euv_12s.2017-05-21T115959Z.211.image_lev1.fits,2017-05-21T115959Z/aia.lev1_euv_12s.2017-05-21T120007Z.304.image_lev1.fits,2017-05-21T115959Z/aia.lev1_euv_12s.2017-05-21T120002Z.335.image_lev1.fits,2017-05-21T115959Z/hmi.m_720s.20170521_120000_TAI.3.magnetogram.fits
2017-05-22T12:00:00Z,2017-05-22T12:00:00Z,2017-05-22T11:59:59Z,2017-05-22T115959Z/aia.lev1_euv_12s.2017-05-22T120001Z.94.image_lev1.fits,2017-05-22T115959Z/aia.lev1_euv_12s.2017-05-22T120008Z.131.image_lev1.fits,2017-05-22T115959Z/aia.lev1_euv_12s.2017-05-22T120010Z.171.image_lev1.fits,2017-05-22T115959Z/aia.lev1_euv_12s.2017-05-22T120006Z.193.image_lev1.fits,2017-05-22T115959Z/aia.lev1_euv_12s.2017-05-22T115959Z.211.image_lev1.fits,2017-05-22T115959Z/aia.lev1_euv_12s.2017-05-22T120007Z.304.image_lev1.fits,2017-05-22T115959Z/aia.lev1_euv_12s.2017-05-22T120002Z.335.image_lev1.fits,2017-05-22T115959Z/hmi.m_720s.20170522_120000_TAI.3.magnetogram.fits
2017-05-23T12:00:00Z,2017-05-23T12:00:00Z,2017-05-23T11:59:59Z,2017-05-23T115959Z/aia.lev1_euv_12s.2017-05-23T120001Z.94.image_lev1.fits,2017-05-23T115959Z/aia.lev1_euv_12s.2017-05-23T120008Z.131.image_lev1.fits,2017-05-23T115959Z/aia.lev1_euv_12s.2017-05-23T120010Z.171.image_lev1.fits,2017-05-23T115959Z/aia.lev1_euv_12s.2017-05-23T120006Z.193.image_lev1.fits,2017-05-23T115959Z/aia.lev1_euv_12s.2017-05-23T115959Z.211.image_lev1.fits,2017-05-23T115959Z/aia.lev1_euv_12s.2017-05-23T120007Z.304.image_lev1.fits,2017-05-23T115959Z/aia.lev1_euv_12s.2017-05-23T120002Z.335.image_lev1.fits,2017-05-23T115959Z/hmi.m_720s.20170523_120000_TAI.3.magnetogram.fits
2017-05-24T12:00:00Z,2017-05-24T12:00:00Z,2017-05-24T11:59:59Z,2017-05-24T115959Z/aia.lev1_euv_12s.2017-05-24T120001Z.94.image_lev1.fits,2017-05-24T115959Z/aia.lev1_euv_12s.2017-05-24T120008Z.131.image_lev1.fits,2017-05-24T115959Z/aia.lev1_euv_12s.2017-05-24T120010Z.171.image_lev1.fits,2017-05-24T115959Z/aia.lev1_euv_12s.2017-05-24T120006Z.193.image_lev1.fits,2017-05-24T115959Z/aia.lev1_euv_12s.2017-05-24T115959Z.211.image_lev1.fits,2017-05-24T115959Z/aia.lev1_euv_12s.2017-05-24T120007Z.304.image_lev1.fits,2017-05-24T115959Z/aia.lev1_euv_12s.2017-05-24T120002Z.335.image_lev1.fits,2017-05-24T115959Z/hmi.m_720s.20170524_120000_TAI.3.magnetogram.fits
2017-05-25T12:00:00Z,2017-05-25T12:00:00Z,2017-05-25T11:59:59Z,2017-05-25T115959Z/aia.lev1_euv_12s.2017-05-25T120001Z.94.image_lev1.fits,2017-05-25T115959Z/aia.lev1_euv_12s.2017-05-25T120008Z.131.image_lev1.fits,2017-05-25T115959Z/aia.lev1_euv_12s.2017-05-25T120010Z.171.image_lev1.fits,2017-05-25T115959Z/aia.lev1_euv_12s.2017-05-25T120006Z.193.image_lev1.fits,2017-05-25T115959Z/aia.lev1_euv_12s.2017-05-25T115959Z.211.image_lev1.fits,2017-05-25T115959Z/aia.lev1_euv_12s.2017-05-25T120007Z.304.image_lev1.fits,2017-05-25T115959Z/aia.lev1_euv_12s.2017-05-25T120002Z.335.image_lev1.fits,2017-05-25T115959Z/hmi.m_720s.20170525_120000_TAI.3.magnetogram.fits
2017-05-26T12:00:00Z,2017-05-26T12:00:00Z,2017-05-26T11:59:59Z,2017-05-26T115959Z/aia.lev1_euv_12s.2017-05-26T120001Z.94.image_lev1.fits,2017-05-26T115959Z/aia.lev1_euv_12s.2017-05-26T120008Z.131.image_lev1.fits,2017-05-26T115959Z/aia.lev1_euv_12s.2017-05-26T120010Z.171.image_lev1.fits,2017-05-26T115959Z/aia.lev1_euv_12s.2017-05-26T120006Z.193.image_lev1.fits,2017-05-26T115959Z/aia.lev1_euv_12s.2017-05-26T115959Z.211.image_lev1.fits,2017-05-26T115959Z/aia.lev1_euv_12s.2017-05-26T120007Z.304.image_lev1.fits,2017-05-26T115959Z/aia.lev1_euv_12s.2017-05-26T120002Z.335.image_lev1.fits,2017-05-26T115959Z/hmi.m_720s.20170526_120000_TAI.3.magnetogram.fits
